text,label
"Purchase Order 24474 received for vendor Miller, Gonzalez and Barrett. Qty: 89. Total: ₹69461.00.",purchase_order
"PO #56962 confirmation: items her; red; degree. Total ₹73564.00. Ship to 90120 Wilcox Avenue Suite 579, Torresview, WV 17648.",purchase_order
Credit note 1209 issued to Villanueva-Cruz for amount ₹39295.00.,other
"Reimbursement: taxi ₹101770.00, lunch ₹100331.00. Employee: James Johnson DDS.",expense
Misc document: reference 641200. Notes: Almost cut institution.,other
Tax invoice 21977: GST 5% on amount ₹178055.00. Taxable value ₹69977.,tax
Misc document: reference 310528. Notes: Special smile recognize apply follow discover.,other
"Credit note 8238 issued to Blake, Beard and Anderson for amount ₹57649.00.",other
Expense reimbursement claim by Mason Guerrero for ₹35506.00 on 2025-12-03. Category: travel. Reveal school short watch firm chance anyone.,expense
Credit note 3424 issued to Hall-Gibson for amount ₹40463.00. Marriage lose face green into.,other
Purchase Order 13151 received for vendor Ali PLC. Qty: 69. Total: ₹1354.00.,purchase_order
Purchase Order 95745 received for vendor Hill-Benson. Qty: 38. Total: ₹27826.00.,purchase_order
"Purchase Order 64448 received for vendor Brown, Jones and Hopkins. Qty: 58. Total: ₹30694.00.",purchase_order
Invoice from King-Garcia for invoice #71982 total ₹85081.00 due on 2025-06-20. Please remit payment.,accounts_payable
Payment request - Invoice 28910; Amount: ₹2114.00. For Accounts Payable processing.,accounts_payable
"PO #11020 confirmation: items look; hair; truth; street. Total ₹110855.00. Ship to 4100 Taylor Courts, Murphyland, AR 87144.",purchase_order
"Credit note 5694 issued to Anderson, Stafford and James for amount ₹40259.00.",other
Invoice from Flores Group for invoice #13945 total ₹109145.00 due on 2024-12-08. Please remit payment.,accounts_payable
Expense reimbursement claim by Mark Bryant for ₹41666.00 on 2025-08-30. Category: travel.,expense
"PO #89726 confirmation: items general. Total ₹189575.00. Ship to 2492 Ward Field Apt. 791, Port Michelle, AK 96451. Former quite impact study population war responsibility.",purchase_order
Expense reimbursement claim by Kelly Webb for ₹29669.00 on 2025-03-03. Category: travel.,expense
"Invoice from Gibson, Cruz and Mitchell for invoice #21628 total ₹141272.00 due on 2025-02-13. Please remit payment.",accounts_payable
Expense reimbursement claim by Anthony Wilcox for ₹29995.00 on 2025-05-21. Category: travel.,expense
Tax invoice 79223: GST 12% on amount ₹58678.00. Taxable value ₹71351.,tax
Tax invoice 63414: GST 5% on amount ₹60376.00. Taxable value ₹42644.,tax
Invoice from Harrison PLC for invoice #8192 total ₹9132.00 due on 2025-08-25. Please remit payment. Leg thank contain dream full.,accounts_payable
TAX INVOICE - Invoice No: 63197. IGST 18 applied. Total ₹5131.00.,tax
Expense reimbursement claim by Anthony Kelly for ₹90058.00 on 2025-01-10. Category: travel. Why house participant money lead.,expense
"Purchase Order 22494 received for vendor Ball, Morales and Hooper. Qty: 87. Total: ₹146843.00.",purchase_order
Invoice from Lang-Harrington for invoice #80941 total ₹190514.00 due on 2025-11-07. Please remit payment.,accounts_payable
Payment request - Invoice 64006; Amount: ₹179804.00. For Accounts Payable processing.,accounts_payable
Misc document: reference 719680. Notes: Me final kind black everyone. Good only fire often year understand improve.,other
"Invoice from Turner, Harris and Blake for invoice #36497 total ₹195795.00 due on 2024-12-31. Please remit payment.",accounts_payable
"PO #71298 confirmation: items yeah; section; item; various. Total ₹82428.00. Ship to 904 Michele Fort Apt. 547, West Patriciamouth, ME 14697. Dinner produce almost learn tell.",purchase_order
Payment request - Invoice 14882; Amount: ₹3399.00. For Accounts Payable processing.,accounts_payable
"Reimbursement: taxi ₹179802.00, lunch ₹178848.00. Employee: Jennifer Walker. Threat letter such entire necessary expect.",expense
"Reimbursement: taxi ₹150063.00, lunch ₹3213.00. Employee: Christopher Mcdonald.",expense
TAX INVOICE - Invoice No: 82700. IGST 18 applied. Total ₹129048.00.,tax
"PO #69475 confirmation: items product; agent; indeed. Total ₹90843.00. Ship to 745 Davis Junction Suite 196, East Melodytown, VT 56765.",purchase_order
TAX INVOICE - Invoice No: 56281. IGST 18 applied. Total ₹70196.00.,tax
"Purchase Order 60974 received for vendor Hensley, Meadows and Turner. Qty: 12. Total: ₹124789.00.",purchase_order
"PO #29546 confirmation: items soldier. Total ₹115485.00. Ship to 11424 Benjamin Light Suite 067, North Robynhaven, DE 95279.",purchase_order
Payment request - Invoice 32077; Amount: ₹83658.00. For Accounts Payable processing.,accounts_payable
"PO #13076 confirmation: items your; sign; special. Total ₹112798.00. Ship to 81585 Stevenson Village Apt. 372, Jasonville, NY 20849.",purchase_order
Tax invoice 78998: GST 18% on amount ₹108176.00. Taxable value ₹23094.,tax
TAX INVOICE - Invoice No: 86128. IGST 5 applied. Total ₹96126.00.,tax
Purchase Order 99406 received for vendor Farmer Ltd. Qty: 13. Total: ₹174828.00. Why gas least figure stay.,purchase_order
Invoice from Melendez PLC for invoice #99584 total ₹22306.00 due on 2025-05-25. Please remit payment.,accounts_payable
"PO #91555 confirmation: items return; owner. Total ₹134858.00. Ship to 23952 Bishop Streets Apt. 835, Ryanbury, ND 67077.",purchase_order
"Reimbursement: taxi ₹64405.00, lunch ₹37150.00. Employee: Thomas Hammond.",expense
Credit note 2021 issued to Brown-Randolph for amount ₹65398.00.,other
"PO #26210 confirmation: items enter. Total ₹74051.00. Ship to 54142 Joseph Centers, East Elizabeth, NV 68639.",purchase_order
Expense reimbursement claim by Emily Fuller for ₹79617.00 on 2025-06-01. Category: travel.,expense
"Reimbursement: taxi ₹100253.00, lunch ₹158771.00. Employee: Patricia Adams.",expense
"Invoice from Chung, Garcia and Romero for invoice #24755 total ₹118045.00 due on 2025-02-18. Please remit payment. Walk hospital person do soldier else fire pretty industry.",accounts_payable
TAX INVOICE - Invoice No: 77293. IGST 5 applied. Total ₹144056.00. On night later treat election force me.,tax
Payment request - Invoice 36671; Amount: ₹26204.00. For Accounts Payable processing.,accounts_payable
Invoice from Jackson-Adams for invoice #59640 total ₹176022.00 due on 2025-02-08. Please remit payment. Receive tough necessary total.,accounts_payable
"PO #48958 confirmation: items whom; between; blood. Total ₹104924.00. Ship to 720 Jessica Shore, East Sarah, MH 68816.",purchase_order
Misc document: reference 141561. Notes: About want management sound thought scene.,other
Misc document: reference 416878. Notes: Always do few seat.,other
TAX INVOICE - Invoice No: 99015. IGST 18 applied. Total ₹56855.00.,tax
TAX INVOICE - Invoice No: 98168. IGST 5 applied. Total ₹176285.00. Coach thus region court performance cover life.,tax
TAX INVOICE - Invoice No: 70527. IGST 18 applied. Total ₹163407.00.,tax
"Reimbursement: taxi ₹81386.00, lunch ₹107029.00. Employee: Kimberly Riddle.",expense
Purchase Order 72885 received for vendor Nolan PLC. Qty: 51. Total: ₹41065.00.,purchase_order
Expense reimbursement claim by Janet Boyd for ₹135924.00 on 2025-11-03. Category: travel. Rate relate know decision fall clear into evidence board.,expense
Credit note 6632 issued to Fuller LLC for amount ₹140411.00.,other
Credit note 3796 issued to Thomas-Beasley for amount ₹165920.00.,other
"PO #21588 confirmation: items recognize; compare; evening; material. Total ₹104118.00. Ship to 2133 Davis Locks Suite 353, New Heather, PW 46005.",purchase_order
"Reimbursement: taxi ₹191079.00, lunch ₹121921.00. Employee: Nicole Dalton.",expense
TAX INVOICE - Invoice No: 79594. IGST 0 applied. Total ₹181770.00. Letter improve maybe finish form oil son both.,tax
Expense reimbursement claim by Andrew Webster for ₹141682.00 on 2025-06-26. Category: travel.,expense
Purchase Order 70859 received for vendor Chambers LLC. Qty: 84. Total: ₹61620.00.,purchase_order
Payment request - Invoice 22779; Amount: ₹65173.00. For Accounts Payable processing.,accounts_payable
"PO #89175 confirmation: items and. Total ₹113507.00. Ship to 727 Potts Lakes Suite 370, Lake Peggy, IN 59239.",purchase_order
Misc document: reference 384730. Notes: Partner someone affect assume.,other
Invoice from Williams and Sons for invoice #42194 total ₹195929.00 due on 2025-07-24. Please remit payment.,accounts_payable
Expense reimbursement claim by Steven Lopez for ₹183302.00 on 2025-09-18. Category: travel.,expense
"PO #85702 confirmation: items later; spend; sound; prove. Total ₹76982.00. Ship to 959 Robinson Ways Apt. 674, North Keithshire, IA 55132.",purchase_order
Credit note 7167 issued to Morrison and Sons for amount ₹130480.00.,other
Misc document: reference 313260. Notes: Region speech represent language head country pattern. Strategy room region.,other
Tax invoice 76962: GST 18% on amount ₹43823.00. Taxable value ₹85034. Always tree stock weight hundred stand.,tax
"Invoice from Armstrong, Lewis and Johnston for invoice #29508 total ₹145301.00 due on 2025-02-27. Please remit payment.",accounts_payable
"PO #79097 confirmation: items opportunity. Total ₹66194.00. Ship to 3797 Jennifer Brook Suite 400, New Shaunton, AK 26035.",purchase_order
Tax invoice 38089: GST 18% on amount ₹61670.00. Taxable value ₹17935.,tax
Misc document: reference 479143. Notes: She decision community build debate see drug hour.,other
Tax invoice 5460: GST 5% on amount ₹32570.00. Taxable value ₹1682.,tax
TAX INVOICE - Invoice No: 98924. IGST 18 applied. Total ₹24995.00. Whatever possible future strong.,tax
"Invoice from Ray, Osborne and Foster for invoice #31775 total ₹30384.00 due on 2025-11-22. Please remit payment.",accounts_payable
Tax invoice 77233: GST 12% on amount ₹134215.00. Taxable value ₹66946.,tax
Tax invoice 54165: GST 18% on amount ₹23882.00. Taxable value ₹22776. Occur whose building question develop dog.,tax
"Invoice from Medina, Howard and Smith for invoice #47985 total ₹114099.00 due on 2025-03-24. Please remit payment.",accounts_payable
Purchase Order 85954 received for vendor Jones-Anderson. Qty: 100. Total: ₹197388.00.,purchase_order
Tax invoice 12823: GST 12% on amount ₹116016.00. Taxable value ₹8170.,tax
Payment request - Invoice 24829; Amount: ₹95229.00. For Accounts Payable processing.,accounts_payable
"PO #50551 confirmation: items apply; traditional. Total ₹134112.00. Ship to 73316 Elizabeth Turnpike Apt. 996, New Duane, GU 81915.",purchase_order
"Credit note 4885 issued to Willis, Hart and Wells for amount ₹179711.00.",other
Misc document: reference 682089. Notes: Sign happy sell change tell despite recognize.,other
Expense reimbursement claim by Brian Horton for ₹163289.00 on 2025-09-02. Category: travel. Responsibility foot election better building very level.,expense
Expense reimbursement claim by Kevin Walker for ₹181122.00 on 2025-03-23. Category: travel.,expense
Payment request - Invoice 12812; Amount: ₹18649.00. For Accounts Payable processing.,accounts_payable
Payment request - Invoice 21092; Amount: ₹160920.00. For Accounts Payable processing.,accounts_payable
Invoice from Pruitt-Leon for invoice #44942 total ₹7977.00 due on 2025-04-19. Please remit payment.,accounts_payable
Payment request - Invoice 3712; Amount: ₹96546.00. For Accounts Payable processing.,accounts_payable
Tax invoice 82295: GST 18% on amount ₹156193.00. Taxable value ₹23503.,tax
Tax invoice 93608: GST 18% on amount ₹188551.00. Taxable value ₹36598.,tax
"PO #51037 confirmation: items relate; wide; service; with. Total ₹104049.00. Ship to PSC 9799, Box 1063, APO AP 97859.",purchase_order
"Reimbursement: taxi ₹76090.00, lunch ₹183639.00. Employee: Shannon Rose. So of current agent live.",expense
"PO #15945 confirmation: items grow; job; manage. Total ₹145929.00. Ship to 3747 Steven Court, Leetown, NC 53217.",purchase_order
"Reimbursement: taxi ₹191858.00, lunch ₹101494.00. Employee: Joseph Bailey.",expense
"PO #73906 confirmation: items single. Total ₹183554.00. Ship to USCGC Barr, FPO AE 83443.",purchase_order
Misc document: reference 208039. Notes: Today start pressure art collection. Attack across design mother sound education responsibility.,other
"Credit note 5344 issued to Harmon, Caldwell and Garcia for amount ₹199557.00.",other
Credit note 2118 issued to Cowan-Becker for amount ₹87669.00.,other
Invoice from Palmer and Sons for invoice #86137 total ₹126363.00 due on 2025-07-02. Please remit payment.,accounts_payable
Misc document: reference 987296. Notes: Business tough answer she over weight difficult.,other
"PO #37136 confirmation: items account; member; still; present. Total ₹74784.00. Ship to 68835 Sweeney Roads, Ruthmouth, OK 17071.",purchase_order
Expense reimbursement claim by Emily Garcia for ₹160864.00 on 2025-01-01. Category: travel.,expense
Payment request - Invoice 24389; Amount: ₹127288.00. For Accounts Payable processing. Rule support where wonder remain home risk citizen now generation two.,accounts_payable
Expense reimbursement claim by Benjamin Clark for ₹2852.00 on 2025-03-22. Category: travel.,expense
"Purchase Order 20312 received for vendor Collins, Peters and Williamson. Qty: 41. Total: ₹51832.00.",purchase_order
Misc document: reference 771630. Notes: Factor family upon those reality any wait.,other
Payment request - Invoice 74766; Amount: ₹70724.00. For Accounts Payable processing.,accounts_payable
Tax invoice 48956: GST 5% on amount ₹55489.00. Taxable value ₹56897.,tax
"Credit note 368 issued to Thomas, Mccall and Williams for amount ₹73363.00.",other
"Invoice from Hernandez, Lee and Williams for invoice #78642 total ₹154264.00 due on 2025-01-21. Please remit payment.",accounts_payable
Tax invoice 30373: GST 12% on amount ₹174479.00. Taxable value ₹66879. Red cut cultural design ten fish.,tax
"Reimbursement: taxi ₹170558.00, lunch ₹33852.00. Employee: Vincent Moore.",expense
Payment request - Invoice 26427; Amount: ₹101102.00. For Accounts Payable processing. Support green dark.,accounts_payable
"Invoice from Hawkins, Adams and Lin for invoice #38674 total ₹85775.00 due on 2025-05-24. Please remit payment.",accounts_payable
Invoice from Christian-Obrien for invoice #35877 total ₹96611.00 due on 2025-09-21. Please remit payment.,accounts_payable
"Reimbursement: taxi ₹37408.00, lunch ₹197541.00. Employee: Roberto Riddle. Happy story.",expense
Expense reimbursement claim by Angel Harrell for ₹98985.00 on 2025-03-12. Category: travel.,expense
Payment request - Invoice 98022; Amount: ₹54430.00. For Accounts Payable processing.,accounts_payable
Credit note 3832 issued to Thompson LLC for amount ₹53282.00.,other
Credit note 4971 issued to Scott-Keith for amount ₹43339.00.,other
Expense reimbursement claim by Shannon Castillo for ₹168711.00 on 2025-04-24. Category: travel.,expense
"Purchase Order 99849 received for vendor Hughes, Turner and Nelson. Qty: 7. Total: ₹158689.00.",purchase_order
Credit note 9378 issued to Johnson-Owen for amount ₹81173.00.,other
Payment request - Invoice 95227; Amount: ₹36549.00. For Accounts Payable processing. Really maybe far any.,accounts_payable
Payment request - Invoice 85104; Amount: ₹143228.00. For Accounts Payable processing. By beautiful ever accept.,accounts_payable
TAX INVOICE - Invoice No: 99925. IGST 5 applied. Total ₹185786.00. Land anything nothing stand gun.,tax
Misc document: reference 626399. Notes: Smile would personal chair cup second great live.,other
Purchase Order 78818 received for vendor Hogan Group. Qty: 62. Total: ₹175380.00.,purchase_order
Tax invoice 60662: GST 18% on amount ₹173242.00. Taxable value ₹34715.,tax
TAX INVOICE - Invoice No: 47794. IGST 18 applied. Total ₹139826.00.,tax
Misc document: reference 597513. Notes: Thus apply career table thus.,other
Credit note 5131 issued to Lewis-Singleton for amount ₹157483.00.,other
Misc document: reference 682952. Notes: Best recognize move huge effect collection black.,other
Invoice from Turner LLC for invoice #28814 total ₹174340.00 due on 2025-01-31. Please remit payment.,accounts_payable
TAX INVOICE - Invoice No: 39142. IGST 5 applied. Total ₹17608.00. Behind concern work identify for suggest animal full coach.,tax
Misc document: reference 383734. Notes: There receive side candidate.,other
Credit note 527 issued to Stokes-Kim for amount ₹156589.00. Marriage where house themselves to support concern especially.,other
Purchase Order 97592 received for vendor Kelly Inc. Qty: 10. Total: ₹52515.00.,purchase_order
Invoice from Miller-Ayers for invoice #98637 total ₹141168.00 due on 2025-05-07. Please remit payment.,accounts_payable
"PO #70424 confirmation: items guess; case; accept. Total ₹181183.00. Ship to 2527 Fitzgerald Station Apt. 766, Aguilarland, MD 72978.",purchase_order
Payment request - Invoice 63636; Amount: ₹178704.00. For Accounts Payable processing. Create state present carry.,accounts_payable
Expense reimbursement claim by Stacy Sanchez for ₹188719.00 on 2025-10-10. Category: travel. Issue beautiful entire finally public no reach ask break.,expense
TAX INVOICE - Invoice No: 20219. IGST 18 applied. Total ₹5730.00.,tax
Tax invoice 14362: GST 5% on amount ₹21657.00. Taxable value ₹86308. Season significant must.,tax
Tax invoice 7792: GST 5% on amount ₹62053.00. Taxable value ₹4157.,tax
Purchase Order 95967 received for vendor Wolfe and Sons. Qty: 18. Total: ₹169480.00.,purchase_order
Payment request - Invoice 35957; Amount: ₹141032.00. For Accounts Payable processing.,accounts_payable
"Purchase Order 73577 received for vendor Gordon, Mitchell and Brady. Qty: 64. Total: ₹140630.00.",purchase_order
Misc document: reference 311003. Notes: During foot help range hospital item mouth.,other
Tax invoice 45071: GST 5% on amount ₹118404.00. Taxable value ₹72465. Receive out writer.,tax
Expense reimbursement claim by Allen Sandoval for ₹78367.00 on 2025-08-10. Category: travel.,expense
Misc document: reference 469170. Notes: Day price prove really stop themselves. Adult every of plan general hit statement decade relate.,other
"PO #72598 confirmation: items bag; between; outside. Total ₹68540.00. Ship to 15881 Hernandez Tunnel, Klinefurt, ME 30957.",purchase_order
Purchase Order 52616 received for vendor Torres and Sons. Qty: 69. Total: ₹40404.00.,purchase_order
"Reimbursement: taxi ₹108326.00, lunch ₹31226.00. Employee: Alyssa Mendoza.",expense
Tax invoice 2177: GST 12% on amount ₹59812.00. Taxable value ₹21987.,tax
"Invoice from Flores, Stokes and Walsh for invoice #17753 total ₹114144.00 due on 2025-04-06. Please remit payment.",accounts_payable
"PO #40869 confirmation: items five. Total ₹143583.00. Ship to 4961 Gardner Harbor Apt. 928, Tamaraview, MH 32225.",purchase_order
"Invoice from Boyd, White and Mann for invoice #3626 total ₹125039.00 due on 2025-05-13. Please remit payment.",accounts_payable
"Reimbursement: taxi ₹67369.00, lunch ₹92038.00. Employee: Sydney Greer. Fly source.",expense
Tax invoice 95116: GST 5% on amount ₹127444.00. Taxable value ₹97240.,tax
"PO #10308 confirmation: items movement; reflect; decide; after. Total ₹79917.00. Ship to 10036 Sharon Club Suite 608, South Beth, VI 79032.",purchase_order
Invoice from Miller-Martin for invoice #13938 total ₹15976.00 due on 2025-02-15. Please remit payment. Behind ago.,accounts_payable
"Credit note 8522 issued to Wilcox, Knight and Becker for amount ₹38866.00. Daughter ask.",other
"Purchase Order 76323 received for vendor Lopez, Williams and Gonzalez. Qty: 94. Total: ₹172388.00. Movement rock country young almost including special they collection.",purchase_order
Purchase Order 47906 received for vendor Chase-Allen. Qty: 28. Total: ₹181957.00.,purchase_order
Tax invoice 94311: GST 5% on amount ₹84802.00. Taxable value ₹1402.,tax
"PO #23897 confirmation: items economic; consumer. Total ₹168961.00. Ship to 65636 Michele Road Suite 121, North James, AK 31411. Area particularly.",purchase_order
Payment request - Invoice 56957; Amount: ₹196279.00. For Accounts Payable processing.,accounts_payable
Expense reimbursement claim by Toni Acosta for ₹4000.00 on 2025-09-08. Category: travel.,expense
"Credit note 7028 issued to Powell, Johnson and Smith for amount ₹93331.00. Pattern their simply central.",other
"Reimbursement: taxi ₹9387.00, lunch ₹190450.00. Employee: Sheri Mitchell.",expense
Credit note 3971 issued to Franklin and Sons for amount ₹39425.00.,other
Payment request - Invoice 92392; Amount: ₹159499.00. For Accounts Payable processing.,accounts_payable
TAX INVOICE - Invoice No: 30221. IGST 18 applied. Total ₹10449.00.,tax
Payment request - Invoice 8924; Amount: ₹169512.00. For Accounts Payable processing. Everyone once drop class majority newspaper hair.,accounts_payable
"Reimbursement: taxi ₹106113.00, lunch ₹32861.00. Employee: Nathan Cook.",expense
"Reimbursement: taxi ₹153560.00, lunch ₹84413.00. Employee: Martin Robinson MD.",expense
Expense reimbursement claim by Mr. Frank Banks for ₹174155.00 on 2025-01-19. Category: travel. Instead they.,expense
TAX INVOICE - Invoice No: 44888. IGST 0 applied. Total ₹132868.00. Skill now.,tax
Payment request - Invoice 77244; Amount: ₹180937.00. For Accounts Payable processing. Billion truth agreement theory special plant compare yourself push.,accounts_payable
Expense reimbursement claim by Lisa Smith for ₹167843.00 on 2025-02-26. Category: travel.,expense
"PO #92060 confirmation: items expect; his. Total ₹194274.00. Ship to PSC 0321, Box 9336, APO AA 81843.",purchase_order
Expense reimbursement claim by Franklin Jacobs for ₹118335.00 on 2025-09-10. Category: travel. Woman assume yes continue edge own get discussion spring.,expense
Tax invoice 79932: GST 5% on amount ₹132854.00. Taxable value ₹19488. Food best reach give miss bit smile yourself white.,tax
Misc document: reference 931879. Notes: Office help eye body skill officer year.,other
Invoice from Clark-Miller for invoice #95446 total ₹74781.00 due on 2025-06-17. Please remit payment.,accounts_payable
"Credit note 5167 issued to Lyons, Berger and Tyler for amount ₹47879.00.",other
Expense reimbursement claim by Michelle Bowman for ₹9184.00 on 2025-05-02. Category: travel.,expense
"PO #27190 confirmation: items firm; worker; recognize. Total ₹137575.00. Ship to 82355 Jennifer Harbors Apt. 675, Port Andreaborough, ID 04864. Break theory wall describe show.",purchase_order
Payment request - Invoice 46239; Amount: ₹44609.00. For Accounts Payable processing.,accounts_payable
"PO #54182 confirmation: items win; man. Total ₹48849.00. Ship to 991 Johnson Field Suite 409, Rojashaven, MT 87098. Still left thank bank bit put new.",purchase_order
"PO #55388 confirmation: items north; cultural; message; organization. Total ₹79637.00. Ship to 232 Corey Parkway Apt. 898, Marybury, WV 62823.",purchase_order
Expense reimbursement claim by James Simon for ₹8776.00 on 2025-07-15. Category: travel.,expense
TAX INVOICE - Invoice No: 23585. IGST 0 applied. Total ₹118529.00. Say.,tax
"PO #93734 confirmation: items partner. Total ₹190533.00. Ship to 90937 Underwood Ramp Apt. 048, Taylorport, TX 75043.",purchase_order
Invoice from Rodgers Ltd for invoice #14646 total ₹44212.00 due on 2025-04-23. Please remit payment. Lose stuff.,accounts_payable
Expense reimbursement claim by Brian Harper for ₹159449.00 on 2025-04-16. Category: travel. Little federal deal candidate.,expense
Misc document: reference 297219. Notes: Artist notice behavior.,other
Misc document: reference 231753. Notes: Major thank evidence above statement.,other
"Reimbursement: taxi ₹90780.00, lunch ₹91402.00. Employee: Jesus Griffith. Party painting just power.",expense
"Reimbursement: taxi ₹136094.00, lunch ₹198349.00. Employee: Nicole Rivera.",expense
"Invoice from Obrien, Harrell and Williams for invoice #61268 total ₹12500.00 due on 2025-09-09. Please remit payment.",accounts_payable
Invoice from Boyd-Soto for invoice #43412 total ₹25912.00 due on 2025-05-18. Please remit payment.,accounts_payable
TAX INVOICE - Invoice No: 56300. IGST 18 applied. Total ₹123351.00.,tax
Tax invoice 20949: GST 18% on amount ₹133033.00. Taxable value ₹9558.,tax
Misc document: reference 542643. Notes: Across lot forward away right reality.,other
TAX INVOICE - Invoice No: 90833. IGST 12 applied. Total ₹47764.00.,tax
TAX INVOICE - Invoice No: 9221. IGST 5 applied. Total ₹23560.00.,tax
"Reimbursement: taxi ₹165632.00, lunch ₹114888.00. Employee: Trevor Turner.",expense
Credit note 4807 issued to Robertson-Dunn for amount ₹183536.00.,other
Tax invoice 26289: GST 5% on amount ₹84779.00. Taxable value ₹24630.,tax
TAX INVOICE - Invoice No: 48872. IGST 18 applied. Total ₹108015.00.,tax
Invoice from Golden and Sons for invoice #27757 total ₹88661.00 due on 2025-04-19. Please remit payment. Ok goal child resource knowledge.,accounts_payable
Misc document: reference 764531. Notes: Crime factor quickly garden.,other
Misc document: reference 423607. Notes: Computer table imagine.,other
"Invoice from Cochran, Myers and Sanchez for invoice #6551 total ₹48766.00 due on 2025-03-20. Please remit payment.",accounts_payable
"Reimbursement: taxi ₹29055.00, lunch ₹190827.00. Employee: Jason Morgan.",expense
Payment request - Invoice 16154; Amount: ₹173952.00. For Accounts Payable processing. Carry tax option out including road.,accounts_payable
Payment request - Invoice 10745; Amount: ₹139947.00. For Accounts Payable processing.,accounts_payable
Payment request - Invoice 42188; Amount: ₹137634.00. For Accounts Payable processing.,accounts_payable
"Purchase Order 94151 received for vendor Russell, King and Moody. Qty: 77. Total: ₹90782.00. Miss price reveal.",purchase_order
Invoice from Price LLC for invoice #18788 total ₹111560.00 due on 2025-10-21. Please remit payment.,accounts_payable
Misc document: reference 900671. Notes: National leg front administration nothing.,other
Payment request - Invoice 89643; Amount: ₹189418.00. For Accounts Payable processing.,accounts_payable
Invoice from Carroll Inc for invoice #10294 total ₹179203.00 due on 2025-11-01. Please remit payment. Role shoulder really agent policy authority.,accounts_payable
Tax invoice 32283: GST 18% on amount ₹160338.00. Taxable value ₹45350.,tax
Tax invoice 64988: GST 12% on amount ₹184005.00. Taxable value ₹69971. Value together situation behavior us finally name.,tax
Tax invoice 95945: GST 5% on amount ₹145634.00. Taxable value ₹46655.,tax
Expense reimbursement claim by Devin Saunders for ₹139029.00 on 2024-12-13. Category: travel. Catch doctor own.,expense
Expense reimbursement claim by Jonathan Huff for ₹168502.00 on 2024-12-14. Category: travel.,expense
Invoice from Dillon LLC for invoice #37113 total ₹95406.00 due on 2025-11-22. Please remit payment.,accounts_payable
Purchase Order 88057 received for vendor Walker and Sons. Qty: 62. Total: ₹57930.00.,purchase_order
Misc document: reference 865196. Notes: Whose each themselves help significant.,other
Invoice from Spence Inc for invoice #66759 total ₹114640.00 due on 2025-04-04. Please remit payment.,accounts_payable
"Reimbursement: taxi ₹38373.00, lunch ₹69426.00. Employee: Emily Miles.",expense
Payment request - Invoice 19625; Amount: ₹29988.00. For Accounts Payable processing.,accounts_payable
Misc document: reference 764629. Notes: Brother subject long want get direction tax.,other
Invoice from King Inc for invoice #24683 total ₹111640.00 due on 2025-02-16. Please remit payment.,accounts_payable
Misc document: reference 139133. Notes: Others child south focus watch someone model.,other
Expense reimbursement claim by Shelly Haynes for ₹73519.00 on 2025-08-30. Category: travel.,expense
Misc document: reference 401505. Notes: Only artist senior state.,other
Purchase Order 48784 received for vendor Cook and Sons. Qty: 38. Total: ₹164019.00.,purchase_order
"Reimbursement: taxi ₹25557.00, lunch ₹177720.00. Employee: Dr. Patricia Lewis.",expense
"PO #56947 confirmation: items audience; figure; serious. Total ₹183503.00. Ship to 61834 Orozco Mountains, Beasleymouth, NC 46806.",purchase_order
"Reimbursement: taxi ₹24727.00, lunch ₹33872.00. Employee: Marie Norton.",expense
Tax invoice 38421: GST 18% on amount ₹142719.00. Taxable value ₹83123.,tax
Tax invoice 45287: GST 12% on amount ₹2739.00. Taxable value ₹5332.,tax
"Reimbursement: taxi ₹138665.00, lunch ₹89602.00. Employee: Gavin Walker.",expense
Expense reimbursement claim by Samantha Martin for ₹135320.00 on 2025-06-17. Category: travel.,expense
Tax invoice 30773: GST 12% on amount ₹117474.00. Taxable value ₹69208. After rather.,tax
Tax invoice 49155: GST 18% on amount ₹53316.00. Taxable value ₹34098.,tax
Tax invoice 83100: GST 5% on amount ₹43482.00. Taxable value ₹76015.,tax
Payment request - Invoice 77446; Amount: ₹177105.00. For Accounts Payable processing. Point receive note word consumer.,accounts_payable
"Reimbursement: taxi ₹100078.00, lunch ₹135179.00. Employee: Alejandra Taylor.",expense
"PO #14786 confirmation: items decision; major. Total ₹1705.00. Ship to 131 Thomas Track, Snyderton, MN 30540. Force event far across.",purchase_order
Tax invoice 15982: GST 12% on amount ₹23249.00. Taxable value ₹9706.,tax
"Invoice from Marquez, Reynolds and Pena for invoice #41633 total ₹90518.00 due on 2024-12-31. Please remit payment.",accounts_payable
TAX INVOICE - Invoice No: 76530. IGST 0 applied. Total ₹50439.00.,tax
"Credit note 6977 issued to Watson, Hayes and Sampson for amount ₹75709.00. Plan travel right model officer inside under.",other
TAX INVOICE - Invoice No: 9353. IGST 12 applied. Total ₹108673.00. Sing debate time leader.,tax
TAX INVOICE - Invoice No: 11659. IGST 12 applied. Total ₹79616.00.,tax
Expense reimbursement claim by David Clark for ₹51995.00 on 2025-03-02. Category: travel.,expense
Expense reimbursement claim by Kristin Howell for ₹71131.00 on 2025-04-21. Category: travel. While hospital customer long speech near.,expense
"Reimbursement: taxi ₹38059.00, lunch ₹27694.00. Employee: Harry Torres.",expense
Purchase Order 78354 received for vendor Robinson-Myers. Qty: 24. Total: ₹121055.00.,purchase_order
Expense reimbursement claim by Brandi Hill for ₹98336.00 on 2025-03-24. Category: travel.,expense
